id,kind,file,line
app.routers.courses.execute_job,function,app/routers/courses.py,1909
app.routers.courses.execute_regen_job,function,app/routers/courses.py,1151
app.routers.courses.generate_claude_md,function,app/routers/courses.py,1249
app.routers.courses.generate_course_outline,function,app/routers/courses.py,297
app.routers.courses.generate_modules,function,app/routers/courses.py,548
app.routers.courses.get_claude_client,function,app/routers/courses.py,56
app.routers.courses.get_claude_md_generator,function,app/routers/courses.py,1220
app.routers.courses.get_database,function,app/routers/courses.py,79
app.routers.courses.get_database_service,function,app/routers/courses.py,70
app.routers.courses.get_detailed_progress,function,app/routers/courses.py,2001
app.routers.courses.get_generation_status,function,app/routers/courses.py,1411
app.routers.courses.get_generation_summary,function,app/routers/courses.py,1538
app.routers.courses.get_outline_generator,function,app/routers/courses.py,61
app.routers.courses.get_r2_service,function,app/routers/courses.py,1207
app.routers.courses.get_redis_client,function,app/routers/courses.py,87
app.routers.courses.get_relationship_service,function,app/routers/courses.py,96
app.routers.courses.get_token_usage,function,app/routers/courses.py,507
app.routers.courses.regenerate_module,function,app/routers/courses.py,1003
app.routers.courses.resume_generation,function,app/routers/courses.py,1706
app.routers.courses.stream_generation_progress,function,app/routers/courses.py,880
app.routers.enrichment_v1,module,app/routers/enrichment_v1.py,0
app.routers.enrichment_v1._stream,function,app/routers/enrichment_v1.py,149
app.routers.enrichment_v1.enrich_course,function,app/routers/enrichment_v1.py,140
app.routers.enrichment_v1.enrich_lesson,function,app/routers/enrichment_v1.py,37
app.routers.environment,module,app/routers/environment.py,0
app.routers.environment.ScaffoldFileEntry,class,app/routers/environment.py,24
app.routers.environment.ScaffoldRequest,class,app/routers/environment.py,30
app.routers.environment.ScaffoldResponse,class,app/routers/environment.py,41
app.routers.environment._generate_readme,function,app/routers/environment.py,47
app.routers.environment._generate_seed_files,function,app/routers/environment.py,90
app.routers.environment.generate_scaffold,function,app/routers/environment.py,116
app.routers.generation_v3,module,app/routers/generation_v3.py,0
app.routers.generation_v3.ClassifyDomainRequest,class,app/routers/generation_v3.py,335
app.routers.generation_v3.CoherenceCheckRequest,class,app/routers/generation_v3.py,421
app.routers.generation_v3.ExtractContextRequest,class,app/routers/generation_v3.py,493
app.routers.generation_v3.ExtractCurriculumRequest,class,app/routers/generation_v3.py,342
app.routers.generation_v3.FailedLessonRefRequest,class,app/routers/generation_v3.py,406
app.routers.generation_v3.FilterVariantRequest,class,app/routers/generation_v3.py,371
app.routers.generation_v3.GenerateContentRequest,class,app/routers/generation_v3.py,395
app.routers.generation_v3.GeneratePlanRequest,class,app/routers/generation_v3.py,378
app.routers.generation_v3.RecalculateVariantV3Request,class,app/routers/generation_v3.py,365
app.routers.generation_v3.RefineVariantV3Request,class,app/routers/generation_v3.py,358
app.routers.generation_v3.RegenerateFailedLessonsRequest,class,app/routers/generation_v3.py,411
app.routers.generation_v3.RemediateUncoveredConceptsRequest,class,app/routers/generation_v3.py,386
app.routers.generation_v3.SuggestVariantsV3Request,class,app/routers/generation_v3.py,348
app.routers.generation_v3._build_coherence_observability_context,function,app/routers/generation_v3.py,448
app.routers.generation_v3._build_lesson_skill_executor,function,app/routers/generation_v3.py,580
app.routers.generation_v3._build_v3_skill_executor,function,app/routers/generation_v3.py,662
app.routers.generation_v3._check_generation_slot,function,app/routers/generation_v3.py,295
app.routers.generation_v3._create_enricher_if_available,function,app/routers/generation_v3.py,194
app.routers.generation_v3._default_progress_state,function,app/routers/generation_v3.py,224
app.routers.generation_v3._domain_classification_from_interview_data,function,app/routers/generation_v3.py,621
app.routers.generation_v3._extract_failed_lesson_keys,function,app/routers/generation_v3.py,548
app.routers.generation_v3._extract_primary_technologies,function,app/routers/generation_v3.py,431
app.routers.generation_v3._format_generation_error,function,app/routers/generation_v3.py,315
app.routers.generation_v3._generate_lesson_with_retry,function,app/routers/generation_v3.py,594
app.routers.generation_v3._get_generation_progress,function,app/routers/generation_v3.py,271
app.routers.generation_v3._is_exercise_broken,function,app/routers/generation_v3.py,1878
app.routers.generation_v3._normalize_lesson_contents,function,app/routers/generation_v3.py,566
app.routers.generation_v3._normalize_lesson_reviews,function,app/routers/generation_v3.py,502
app.routers.generation_v3._normalize_plan_before_validation,function,app/routers/generation_v3.py,85
app.routers.generation_v3._parse_context_technologies,function,app/routers/generation_v3.py,81
app.routers.generation_v3._redis_progress_key,function,app/routers/generation_v3.py,190
app.routers.generation_v3._release_generation_slot,function,app/routers/generation_v3.py,306
app.routers.generation_v3._update_generation_progress,function,app/routers/generation_v3.py,238
app.routers.generation_v3.classify_domain,function,app/routers/generation_v3.py,683
app.routers.generation_v3.coherence_check,function,app/routers/generation_v3.py,1693
app.routers.generation_v3.execute_plan_generate,function,app/routers/generation_v3.py,1063
app.routers.generation_v3.execute_plan_review,function,app/routers/generation_v3.py,1085
app.routers.generation_v3.extract_context,function,app/routers/generation_v3.py,1812
app.routers.generation_v3.extract_curriculum,function,app/routers/generation_v3.py,742
app.routers.generation_v3.filter_variant,function,app/routers/generation_v3.py,989
app.routers.generation_v3.generate_content,function,app/routers/generation_v3.py,1208
app.routers.generation_v3.generate_content_stream,function,app/routers/generation_v3.py,1219
app.routers.generation_v3.generate_plan,function,app/routers/generation_v3.py,1039
app.routers.generation_v3.generation_progress,function,app/routers/generation_v3.py,1679
app.routers.generation_v3.on_lesson_complete,function,app/routers/generation_v3.py,1283
app.routers.generation_v3.on_module_complete,function,app/routers/generation_v3.py,1245
app.routers.generation_v3.recalculate_variant_v3,function,app/routers/generation_v3.py,942
app.routers.generation_v3.refine_variant_v3,function,app/routers/generation_v3.py,893
app.routers.generation_v3.regenerate_failed_lessons,function,app/routers/generation_v3.py,1451
app.routers.generation_v3.remediate_uncovered_concepts,function,app/routers/generation_v3.py,1162
app.routers.generation_v3.repair_exercises,function,app/routers/generation_v3.py,1888
app.routers.generation_v3.suggest_variants_v3,function,app/routers/generation_v3.py,839
app.routers.health,module,app/routers/health.py,0
app.routers.health.HealthCheckResponse,class,app/routers/health.py,23
app.routers.health.aggregated_metrics,function,app/routers/health.py,202
app.routers.health.health_check,function,app/routers/health.py,41
app.routers.health.readiness_check,function,app/routers/health.py,106
app.routers.health.redis_circuit_status,function,app/routers/health.py,174
app.routers.health.redis_health_check,function,app/routers/health.py,140
app.routers.ideas,module,app/routers/ideas.py,0
app.routers.ideas.Config,class,app/routers/ideas.py,41
app.routers.ideas.EnrichResponse,class,app/routers/ideas.py,52
app.routers.ideas.ExtractRequest,class,app/routers/ideas.py,38
app.routers.ideas.ExtractResponse,class,app/routers/ideas.py,45
app.routers.ideas.TokenUsage,class,app/routers/ideas.py,22
app.routers.ideas.UnifiedExtractResponse,class,app/routers/ideas.py,77
app.routers.ideas.enrich_idea_metadata,function,app/routers/ideas.py,133
app.routers.ideas.extract_and_enrich_idea,function,app/routers/ideas.py,154
app.routers.ideas.extract_idea_metadata,function,app/routers/ideas.py,112
app.routers.images,module,app/routers/images.py,0
app.routers.images.BatchGenerateRequest,class,app/routers/images.py,137
app.routers.images.BatchGenerateResponse,class,app/routers/images.py,151
app.routers.images.CourseThumbnailRequest,class,app/routers/images.py,67
app.routers.images.GenerateImageRequest,class,app/routers/images.py,44
app.routers.images.GenerateImageResponse,class,app/routers/images.py,57
app.routers.images.ImageStatusResponse,class,app/routers/images.py,160
app.routers.images.LessonImageRequest,class,app/routers/images.py,112
app.routers.images.ModuleImageRequest,class,app/routers/images.py,89
app.routers.images._generate_course_image_key,function,app/routers/images.py,175
app.routers.images._generate_lesson_image_key,function,app/routers/images.py,185
app.routers.images._generate_module_image_key,function,app/routers/images.py,180
app.routers.images._handle_provider_error,function,app/routers/images.py,212
app.routers.images._upload_generated_image,function,app/routers/images.py,190
app.routers.images.generate_course_thumbnail,function,app/routers/images.py,331
app.routers.images.generate_lesson_image,function,app/routers/images.py,497
app.routers.images.generate_module_image,function,app/routers/images.py,414
app.routers.images.get_image_status,function,app/routers/images.py,244
app.routers.knowledge,module,app/routers/knowledge.py,0
app.routers.knowledge.AnalyzeRelationshipsError,class,app/routers/knowledge.py,178
app.routers.knowledge.AnalyzeRelationshipsRequest,class,app/routers/knowledge.py,154
app.routers.knowledge.AnalyzeRelationshipsResponse,class,app/routers/knowledge.py,188
app.routers.knowledge.BatchProcessError,class,app/routers/knowledge.py,123
app.routers.knowledge.BatchProcessRequest,class,app/routers/knowledge.py,119
app.routers.knowledge.BatchProcessResponse,class,app/routers/knowledge.py,128
app.routers.knowledge.ChunkOutput,class,app/routers/knowledge.py,45
app.routers.knowledge.Config,class,app/routers/knowledge.py,197
app.routers.knowledge.DiscoveredUrlResponse,class,app/routers/knowledge.py,100
app.routers.knowledge.ExtractTopicsRequest,class,app/routers/knowledge.py,81
app.routers.knowledge.ExtractTopicsResponse,class,app/routers/knowledge.py,85
app.routers.knowledge.LinkMapRequest,class,app/routers/knowledge.py,93
app.routers.knowledge.LinkMapResponse,class,app/routers/knowledge.py,107
app.routers.knowledge.ProcessResourceRequest,class,app/routers/knowledge.py,58
app.routers.knowledge.ProcessResourceResponse,class,app/routers/knowledge.py,70
app.routers.knowledge.RelationshipOutput,class,app/routers/knowledge.py,165
app.routers.knowledge.ResourceInputModel,class,app/routers/knowledge.py,142
app.routers.knowledge.TokenUsage,class,app/routers/knowledge.py,29
app.routers.knowledge.analyze_relationships,function,app/routers/knowledge.py,384
app.routers.knowledge.extract_topics,function,app/routers/knowledge.py,271
app.routers.knowledge.map_links,function,app/routers/knowledge.py,292
app.routers.knowledge.process_resource,function,app/routers/knowledge.py,206
app.routers.knowledge.process_url_batch,function,app/routers/knowledge.py,332
app.routers.learning_paths,module,app/routers/learning_paths.py,0
app.routers.learning_paths.adapt_learning_path,function,app/routers/learning_paths.py,156
app.routers.learning_paths.generate_learning_path,function,app/routers/learning_paths.py,72
app.routers.learning_paths.get_path_generator,function,app/routers/learning_paths.py,38
app.routers.learning_paths.reset_path_generator,function,app/routers/learning_paths.py,48
app.routers.llm,module,app/routers/llm/__init__.py,0
app.routers.llm.AcceptedDiff,class,app/routers/llm/__init__.py,822
app.routers.llm.AnswerResourceQuestionRequest,class,app/routers/llm/__init__.py,681
app.routers.llm.BrainstormContinueRequest,class,app/routers/llm/__init__.py,1136
app.routers.llm.BrainstormExpandToBriefRequest,class,app/routers/llm/__init__.py,1288
app.routers.llm.BrainstormKBContextInput,class,app/routers/llm/__init__.py,1106
app.routers.llm.BrainstormStartRequest,class,app/routers/llm/__init__.py,1119
app.routers.llm.ChecklistItem,class,app/routers/llm/__init__.py,977
app.routers.llm.ConceptualStructureItem,class,app/routers/llm/__init__.py,462
app.routers.llm.CourseLesson,class,app/routers/llm/__init__.py,256
app.routers.llm.CourseModule,class,app/routers/llm/__init__.py,262
app.routers.llm.GenerateChecklistRequest,class,app/routers/llm/__init__.py,972
app.routers.llm.GenerateDiffsRequest,class,app/routers/llm/__init__.py,816
app.routers.llm.GenerateFeedbackRequest,class,app/routers/llm/__init__.py,985
app.routers.llm.GenerateProposalRequest,class,app/routers/llm/__init__.py,476
app.routers.llm.GenerateVariantStructureRequest,class,app/routers/llm/__init__.py,1382
app.routers.llm.HealthResponse,class,app/routers/llm/__init__.py,64
app.routers.llm.KnowledgeBaseContextInput,class,app/routers/llm/__init__.py,469
app.routers.llm.LLMServiceResponse,class,app/routers/llm/__init__.py,56
app.routers.llm.ModuleInput,class,app/routers/llm/__init__.py,350
app.routers.llm.RecommendResourcesRequest,class,app/routers/llm/__init__.py,672
app.routers.llm.RefineContentRequest,class,app/routers/llm/__init__.py,92
app.routers.llm.SourceIdeaInput,class,app/routers/llm/__init__.py,1113
app.routers.llm.SuggestVariantsRequest,class,app/routers/llm/__init__.py,357
app.routers.llm.SuggestedToolInput,class,app/routers/llm/__init__.py,1375
app.routers.llm.TokenUsage,class,app/routers/llm/__init__.py,50
app.routers.llm.TopicInput,class,app/routers/llm/__init__.py,1367
app.routers.llm.ValidateConsistencyRequest,class,app/routers/llm/__init__.py,831
app.routers.llm.ValidateDemandRequest,class,app/routers/llm/__init__.py,174
app.routers.llm.ValidatePolicyRequest,class,app/routers/llm/__init__.py,268
app.routers.llm.ValidateProposalRequest,class,app/routers/llm/__init__.py,585
app.routers.llm.VariantAxes,class,app/routers/llm/__init__.py,656
app.routers.llm.VariantAxesInput,class,app/routers/llm/__init__.py,1357
app.routers.llm.VariantContext,class,app/routers/llm/__init__.py,666
app.routers.llm.answer_resource_question,function,app/routers/llm/__init__.py,757
app.routers.llm.brainstorm_continue,function,app/routers/llm/__init__.py,1223
app.routers.llm.brainstorm_expand_to_brief,function,app/routers/llm/__init__.py,1299
app.routers.llm.brainstorm_start,function,app/routers/llm/__init__.py,1159
app.routers.llm.generate_custom_checklist,function,app/routers/llm/__init__.py,992
app.routers.llm.generate_diffs,function,app/routers/llm/__init__.py,838
app.routers.llm.generate_improvement_feedback,function,app/routers/llm/__init__.py,1047
app.routers.llm.generate_proposal,function,app/routers/llm/__init__.py,494
app.routers.llm.generate_variant_structure,function,app/routers/llm/__init__.py,1394
app.routers.llm.llm_health,function,app/routers/llm/__init__.py,75
app.routers.llm.recommend_resources,function,app/routers/llm/__init__.py,688
app.routers.llm.refine_content,function,app/routers/llm/__init__.py,104
app.routers.llm.suggest_variants,function,app/routers/llm/__init__.py,371
app.routers.llm.validate_consistency,function,app/routers/llm/__init__.py,897
app.routers.llm.validate_demand,function,app/routers/llm/__init__.py,187
app.routers.llm.validate_policy,function,app/routers/llm/__init__.py,276
app.routers.llm.validate_proposal_document,function,app/routers/llm/__init__.py,591
app.routers.materials,module,app/routers/materials.py,0
app.routers.materials.AnalysisOutput,class,app/routers/materials.py,96
app.routers.materials.AnalyzeRequest,class,app/routers/materials.py,77
app.routers.materials.AnalyzeResponse,class,app/routers/materials.py,115
app.routers.materials.CourseInput,class,app/routers/materials.py,62
app.routers.materials.GenerateRequest,class,app/routers/materials.py,127
app.routers.materials.GenerateResponse,class,app/routers/materials.py,149
app.routers.materials.LessonInput,class,app/routers/materials.py,41
app.routers.materials.MaterialMetadata,class,app/routers/materials.py,137
app.routers.materials.MaterialRecommendationOutput,class,app/routers/materials.py,84
app.routers.materials.ModuleInput,class,app/routers/materials.py,51
app.routers.materials.TokenUsageOutput,class,app/routers/materials.py,106
app.routers.materials._to_course_context,function,app/routers/materials.py,332
app.routers.materials._to_module_context,function,app/routers/materials.py,344
app.routers.materials.analyze_module,function,app/routers/materials.py,166
app.routers.materials.generate_material,function,app/routers/materials.py,248
app.routers.matrix,module,app/routers/matrix.py,0
app.routers.matrix.GenerateModuleRequest,class,app/routers/matrix.py,54
app.routers.matrix.GenerateModuleResponse,class,app/routers/matrix.py,67
app.routers.matrix.LessonContent,class,app/routers/matrix.py,44
app.routers.matrix.ModuleMetadata,class,app/routers/matrix.py,37
app.routers.matrix.TranslateContentRequest,class,app/routers/matrix.py,198
app.routers.matrix.TranslateContentResponse,class,app/routers/matrix.py,205
app.routers.matrix.generate_module,function,app/routers/matrix.py,78
app.routers.matrix.translate_content,function,app/routers/matrix.py,214
app.routers.mcp,module,app/routers/mcp/__init__.py,0
app.routers.mcp.Artifact,class,app/routers/mcp/__init__.py,64
app.routers.mcp.Config,class,app/routers/mcp/__init__.py,306
app.routers.mcp.CriteriaResult,class,app/routers/mcp/__init__.py,106
app.routers.mcp.ExplainConceptData,class,app/routers/mcp/__init__.py,217
app.routers.mcp.ExplainConceptRequest,class,app/routers/mcp/__init__.py,196
app.routers.mcp.HealthResponse,class,app/routers/mcp/__init__.py,386
app.routers.mcp.MCPServiceResponse,class,app/routers/mcp/__init__.py,52
app.routers.mcp.PreviousAttempt,class,app/routers/mcp/__init__.py,70
app.routers.mcp.ReviewCodeData,class,app/routers/mcp/__init__.py,310
app.routers.mcp.ReviewCodeRequest,class,app/routers/mcp/__init__.py,289
app.routers.mcp.TokenUsage,class,app/routers/mcp/__init__.py,46
app.routers.mcp.ValidateExerciseData,class,app/routers/mcp/__init__.py,113
app.routers.mcp.ValidateExerciseRequest,class,app/routers/mcp/__init__.py,77
app.routers.mcp.explain_concept,function,app/routers/mcp/__init__.py,226
app.routers.mcp.mcp_health,function,app/routers/mcp/__init__.py,393
app.routers.mcp.review_code,function,app/routers/mcp/__init__.py,323
app.routers.mcp.validate_exercise,function,app/routers/mcp/__init__.py,129
app.routers.playground,module,app/routers/playground.py,0
app.routers.playground.EvaluateRequest,class,app/routers/playground.py,57
app.routers.playground.EvaluateResponse,class,app/routers/playground.py,73
app.routers.playground.EvaluationItem,class,app/routers/playground.py,77
app.routers.playground.EvaluationScore,class,app/routers/playground.py,66
app.routers.playground.ExecuteRequest,class,app/routers/playground.py,37
app.routers.playground.ExecuteResponse,class,app/routers/playground.py,44
app.routers.playground.ExecuteStreamRequest,class,app/routers/playground.py,104
app.routers.playground.ModelResponse,class,app/routers/playground.py,52
app.routers.playground.OptimizeChatMessage,class,app/routers/playground.py,84
app.routers.playground.OptimizeRequest,class,app/routers/playground.py,89
app.routers.playground.OptimizeResponse,class,app/routers/playground.py,97
app.routers.playground._extract_between_markers,function,app/routers/playground.py,487
app.routers.playground.evaluate_responses,function,app/routers/playground.py,274
app.routers.playground.execute_prompt,function,app/routers/playground.py,129
app.routers.playground.execute_prompt_stream,function,app/routers/playground.py,177
app.routers.playground.generate_sse,function,app/routers/playground.py,184
app.routers.playground.optimize_prompt,function,app/routers/playground.py,376
app.routers.project,module,app/routers/project.py,0
app.routers.project.BrainstormData,class,app/routers/project.py,58
app.routers.project.Config,class,app/routers/project.py,78
app.routers.project.ExtractRequest,class,app/routers/project.py,70
app.routers.project.IdeaData,class,app/routers/project.py,48
app.routers.project.ModuleStructure,class,app/routers/project.py,41
app.routers.project.ProjectDocumentResponse,class,app/routers/project.py,82
app.routers.project.TokenUsage,class,app/routers/project.py,24
app.routers.project.extract_project_document,function,app/routers/project.py,103
app.routers.project.extract_project_document_stream,function,app/routers/project.py,150
app.routers.project.generate_sse,function,app/routers/project.py,182
app.routers.qa_audit,module,app/routers/qa_audit.py,0
app.routers.qa_audit._apply_fixes,function,app/routers/qa_audit.py,385
app.routers.qa_audit._apply_structural_fix,function,app/routers/qa_audit.py,482
app.routers.qa_audit._apply_text_fix,function,app/routers/qa_audit.py,417
app.routers.qa_audit._load_course_content,function,app/routers/qa_audit.py,258
app.routers.qa_audit._load_report,function,app/routers/qa_audit.py,176
app.routers.qa_audit._reconstruct_findings,function,app/routers/qa_audit.py,192
app.routers.qa_audit._save_report,function,app/routers/qa_audit.py,357
app.routers.qa_audit._update_report_with_fixes,function,app/routers/qa_audit.py,218
app.routers.qa_audit.apply_qa_fixes,function,app/routers/qa_audit.py,91
app.routers.qa_audit.qa_audit_course,function,app/routers/qa_audit.py,35
app.routers.skills,module,app/routers/skills.py,0
app.routers.skills.execute_skill,function,app/routers/skills.py,23
app.routers.spark_chat,module,app/routers/spark_chat.py,0
app.routers.spark_chat._validate_token_and_user,function,app/routers/spark_chat.py,89
app.routers.spark_chat.cancel_generation,function,app/routers/spark_chat.py,257
app.routers.spark_chat.classify_approval_intent,function,app/routers/spark_chat.py,171
app.routers.spark_chat.extract_topic,function,app/routers/spark_chat.py,198
app.routers.spark_chat.get_debug_timeline,function,app/routers/spark_chat.py,607
app.routers.spark_chat.get_generation_state,function,app/routers/spark_chat.py,388
app.routers.spark_chat.pause_generation,function,app/routers/spark_chat.py,278
app.routers.spark_chat.process_message,function,app/routers/spark_chat.py,129
app.routers.spark_chat.regenerate_module,function,app/routers/spark_chat.py,549
app.routers.spark_chat.restore_module,function,app/routers/spark_chat.py,585
app.routers.spark_chat.resume_generation,function,app/routers/spark_chat.py,299
app.routers.spark_chat.resume_generation_db,function,app/routers/spark_chat.py,410
app.routers.spark_chat.resume_task,function,app/routers/spark_chat.py,457
app.routers.spark_chat.retry_module,function,app/routers/spark_chat.py,629
app.routers.spark_chat.start_generation,function,app/routers/spark_chat.py,224
app.routers.spark_chat.stream_progress_v2,function,app/routers/spark_chat.py,341
app.routers.study_course,module,app/routers/study_course.py,0
app.routers.study_course._create_service,function,app/routers/study_course.py,75
app.routers.study_course._validate_uuid,function,app/routers/study_course.py,52
app.routers.study_course.db_health,function,app/routers/study_course.py,231
app.routers.study_course.generate_sse_v2,function,app/routers/study_course.py,209
app.routers.study_course.get_compaction_engine,function,app/routers/study_course.py,66
app.routers.study_course.get_course_progress,function,app/routers/study_course.py,93
app.routers.study_course.send_module_message_v2,function,app/routers/study_course.py,130
app.routers.study_course.stream_tutor_response_v2,function,app/routers/study_course.py,179
app.routers.tutor_context,module,app/routers/tutor_context.py,0
app.routers.tutor_context.AskTutorRequest,class,app/routers/tutor_context.py,175
app.routers.tutor_context.AskTutorResponse,class,app/routers/tutor_context.py,186
app.routers.tutor_context.Config,class,app/routers/tutor_context.py,194
app.routers.tutor_context.ContextResetRequest,class,app/routers/tutor_context.py,83
app.routers.tutor_context.ContextResetResponse,class,app/routers/tutor_context.py,95
app.routers.tutor_context.ContextRetrievalRequest,class,app/routers/tutor_context.py,39
app.routers.tutor_context.ContextRetrievalResponse,class,app/routers/tutor_context.py,72
app.routers.tutor_context.ContextUpdateRequest,class,app/routers/tutor_context.py,106
app.routers.tutor_context.ContextUpdateResponse,class,app/routers/tutor_context.py,118
app.routers.tutor_context.LearningPreference,class,app/routers/tutor_context.py,48
app.routers.tutor_context.RecordInteractionRequest,class,app/routers/tutor_context.py,128
app.routers.tutor_context.RecordInteractionResponse,class,app/routers/tutor_context.py,142
app.routers.tutor_context.SaveInteractionRequest,class,app/routers/tutor_context.py,152
app.routers.tutor_context.SaveInteractionResponse,class,app/routers/tutor_context.py,164
app.routers.tutor_context.StudentContext,class,app/routers/tutor_context.py,54
app.routers.tutor_context.ask_tutor,function,app/routers/tutor_context.py,519
app.routers.tutor_context.close_db_pool,function,app/routers/tutor_context.py,221
app.routers.tutor_context.get_db_pool,function,app/routers/tutor_context.py,205
app.routers.tutor_context.get_student_context,function,app/routers/tutor_context.py,235
app.routers.tutor_context.record_tutor_interaction,function,app/routers/tutor_context.py,415
app.routers.tutor_context.reset_student_context,function,app/routers/tutor_context.py,292
app.routers.tutor_context.save_tutor_interaction,function,app/routers/tutor_context.py,464
app.routers.tutor_context.tutor_context_health,function,app/routers/tutor_context.py,663
app.routers.tutor_context.update_student_context,function,app/routers/tutor_context.py,357
app.routers.tutor_personality,module,app/routers/tutor_personality.py,0
app.routers.tutor_personality.GenerateInput,class,app/routers/tutor_personality.py,173
app.routers.tutor_personality.GenerateResponse,class,app/routers/tutor_personality.py,205
app.routers.tutor_personality.InvalidateCacheInput,class,app/routers/tutor_personality.py,216
app.routers.tutor_personality.ParseImportInput,class,app/routers/tutor_personality.py,182
app.routers.tutor_personality.PersonalityOutput,class,app/routers/tutor_personality.py,188
app.routers.tutor_personality.PreviewInput,class,app/routers/tutor_personality.py,198
app.routers.tutor_personality.PreviewResponse,class,app/routers/tutor_personality.py,211
app.routers.tutor_personality._check_personality_rate_limit,function,app/routers/tutor_personality.py,53
app.routers.tutor_personality._get_tracked_anthropic_client,function,app/routers/tutor_personality.py,31
app.routers.tutor_personality._sanitize_input,function,app/routers/tutor_personality.py,113
app.routers.tutor_personality.generate_personality,function,app/routers/tutor_personality.py,266
app.routers.tutor_personality.invalidate_cache,function,app/routers/tutor_personality.py,442
app.routers.tutor_personality.parse_import,function,app/routers/tutor_personality.py,330
app.routers.tutor_personality.preview_personality,function,app/routers/tutor_personality.py,398
app.routers.video_intro,module,app/routers/video_intro.py,0
app.routers.video_intro.CourseData,class,app/routers/video_intro.py,123
app.routers.video_intro.CourseModule,class,app/routers/video_intro.py,117
app.routers.video_intro.CreatorData,class,app/routers/video_intro.py,136
app.routers.video_intro.GenerateScriptRequest,class,app/routers/video_intro.py,170
app.routers.video_intro.GenerateScriptResponse,class,app/routers/video_intro.py,201
app.routers.video_intro.PlannedSceneData,class,app/routers/video_intro.py,151
app.routers.video_intro.Preferences,class,app/routers/video_intro.py,142
app.routers.video_intro.SceneDirection,class,app/routers/video_intro.py,159
app.routers.video_intro.Script,class,app/routers/video_intro.py,191
app.routers.video_intro.ScriptScene,class,app/routers/video_intro.py,178
app.routers.video_intro.TokenUsage,class,app/routers/video_intro.py,109
app.routers.video_intro._check_video_script_rate_limit,function,app/routers/video_intro.py,42
app.routers.video_intro.generate_script,function,app/routers/video_intro.py,213
app.routers.video_prompt,module,app/routers/video_prompt.py,0
app.routers.video_prompt.Config,class,app/routers/video_prompt.py,78
app.routers.video_prompt.GenerateRequest,class,app/routers/video_prompt.py,61
app.routers.video_prompt.GenerateResponse,class,app/routers/video_prompt.py,82
app.routers.video_prompt.ModuleInfo,class,app/routers/video_prompt.py,55
app.routers.video_prompt.TokenUsage,class,app/routers/video_prompt.py,47
app.routers.video_prompt.generate_video_prompts,function,app/routers/video_prompt.py,97
app.scheduler,module,app/scheduler.py,0
app.scheduler._acquire_distributed_lock,function,app/scheduler.py,45
app.scheduler._release_distributed_lock,function,app/scheduler.py,67
app.scheduler._schedule_retry,function,app/scheduler.py,170
app.scheduler._send_alert,function,app/scheduler.py,198
app.scheduler.create_scheduler,function,app/scheduler.py,214
app.scheduler.get_scheduler,function,app/scheduler.py,285
app.scheduler.run_cleanup_now,function,app/scheduler.py,328
app.scheduler.scheduled_cleanup_job,function,app/scheduler.py,77
app.scheduler.start_scheduler,function,app/scheduler.py,291
app.scheduler.stop_scheduler,function,app/scheduler.py,314
app.services,module,app/services/__init__.py,0
app.services.bible_generator,module,app/services/bible_generator.py,0
app.services.bible_generator.BibleGenerationError,class,app/services/bible_generator.py,30
app.services.bible_generator.BibleGenerator,class,app/services/bible_generator.py,155
app.services.bible_generator.BibleViolation,class,app/services/bible_generator.py,35
app.services.bible_generator.__init__,function,app/services/bible_generator.py,157
app.services.bible_generator._get_bible_schema,function,app/services/bible_generator.py,292
app.services.bible_generator._render_context,function,app/services/bible_generator.py,254
app.services.bible_generator._render_framework,function,app/services/bible_generator.py,246
app.services.bible_generator._render_repair_context,function,app/services/bible_generator.py,282
app.services.bible_generator.check_bible_compliance,function,app/services/bible_generator.py,43
app.services.bible_generator.format_bible_for_prompt,function,app/services/bible_generator.py,71
app.services.bible_generator.generate,function,app/services/bible_generator.py,166
app.services.blueprint_generator,module,app/services/blueprint_generator.py,0
app.services.blueprint_generator.BlueprintGenerationError,class,app/services/blueprint_generator.py,27
app.services.blueprint_generator.BlueprintGenerator,class,app/services/blueprint_generator.py,39
app.services.blueprint_generator.BlueprintValidationError,class,app/services/blueprint_generator.py,33
app.services.blueprint_generator.__init__,function,app/services/blueprint_generator.py,42
app.services.blueprint_generator._extract_json,function,app/services/blueprint_generator.py,285
app.services.blueprint_generator._inline_prompt,function,app/services/blueprint_generator.py,220
app.services.blueprint_generator._render_prompt,function,app/services/blueprint_generator.py,191
app.services.blueprint_generator.generate,function,app/services/blueprint_generator.py,63
app.services.blueprint_generator.parse_blueprint,function,app/services/blueprint_generator.py,120
app.services.blueprint_generator.validate_blueprint,function,app/services/blueprint_generator.py,150
app.services.claude_client,module,app/services/claude_client.py,0
app.services.claude_client.ClaudeClient,class,app/services/claude_client.py,124
app.services.claude_client.__init__,function,app/services/claude_client.py,131
app.services.claude_client._estimate_and_log_tokens,function,app/services/claude_client.py,162
app.services.claude_client._extract_complete_json_object,function,app/services/claude_client.py,713
app.services.claude_client._extract_json_from_response,function,app/services/claude_client.py,717
app.services.claude_client._is_likely_truncated,function,app/services/claude_client.py,709
app.services.claude_client._log_token_calibration,function,app/services/claude_client.py,204
app.services.claude_client.compress_kb_content,function,app/services/claude_client.py,696
app.services.claude_client.compress_messages_for_context,function,app/services/claude_client.py,687
app.services.claude_client.create_claude_client_with_dynamic_config,function,app/services/claude_client.py,796
